id	image_path	input	output
3039_enriched.hrc	image_generator/data/images/3039_empty_0_close-up_shot_4_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': '<MISSING>'}]}]
3039_enriched.hrc	image_generator/data/images/3039_empty_0_close-up_shot_1_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': '<MISSING>'}]}]
3039_enriched.hrc	image_generator/data/images/3039_empty_0_close-up_shot_0_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': '<MISSING>'}]}]
3039_enriched.hrc	image_generator/data/images/3039_empty_0_long_shot_2_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': '<MISSING>'}]}]
3039_enriched.hrc	image_generator/data/images/3039_empty_0_long_shot_1_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': '<MISSING>'}]}]
3039_enriched.hrc	image_generator/data/images/3039_empty_0_low-angle_shot_3_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': '<MISSING>'}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_close-up_shot_3_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [72, 538, 567, 897]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_close-up_shot_2_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [549, 615, 835, 803]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_close-up_shot_4_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [410, 339, 727, 713]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_close-up_shot_1_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [368, 423, 835, 826]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_close-up_shot_0_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [332, 463, 803, 858]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_high-angle_shot_4_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [515, 348, 721, 662]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_high-angle_shot_0_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [605, 418, 770, 701]}]}]
3039_enriched.hrc	image_generator/data/images/3039_partial_2_long_shot_3_original.png	bring me the potato and the kettle	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'potato', 'bbox_2d': [538, 704, 654, 787]}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_close-up_shot_4_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_close-up_shot_0_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [1, 299, 566, 862]}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_high-angle_shot_3_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_high-angle_shot_4_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_high-angle_shot_1_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_high-angle_shot_0_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [354, 1, 1021, 1018]}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_long_shot_3_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [629, 84, 1017, 770]}]}]
3136_enriched.hrc	image_generator/data/images/3136_full_3_long_shot_2_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [342, 199, 650, 711]}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_close-up_shot_4_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [888, 122, 1022, 590]}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_close-up_shot_1_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [83, 164, 330, 561]}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_long_shot_4_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [322, 352, 680, 596]}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_long_shot_0_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_low-angle_shot_3_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_low-angle_shot_2_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [134, 346, 893, 939]}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_low-angle_shot_4_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [102, 342, 938, 953]}]}]
3136_enriched.hrc	image_generator/data/images/3136_empty_0_low-angle_shot_1_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [250, 385, 1022, 1019]}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_close-up_shot_1_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_close-up_shot_0_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [203, 272, 846, 1017]}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_high-angle_shot_3_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [394, 76, 816, 822]}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_high-angle_shot_2_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [308, 230, 629, 810]}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_high-angle_shot_1_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_high-angle_shot_0_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [308, 367, 771, 876]}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_long_shot_3_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': '<MISSING>'}]}]
3136_enriched.hrc	image_generator/data/images/3136_partial_2_long_shot_2_original.png	take the black paperback from the bookshelf	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'paperback', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'bookshelf', 'bbox_2d': [583, 386, 844, 741]}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_close-up_shot_2_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_close-up_shot_4_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_long_shot_2_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_long_shot_1_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_close-up_shot_1_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_close-up_shot_0_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
3092_enriched.hrc	image_generator/data/images/3092_empty_0_high-angle_shot_3_original.png	move to bedroom	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
